,player_id,season,player_display_name,recent_team,GP,position,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd
1561,00-0028581,2013,Patrick DiMarco,ATL,9,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,10,49.0,0,0.0,0.0,14.0,36.0,1.0,-7.10284434776986,0,7.833333333333333,0.23925086155507413,0.04417949076396181,0.3898019358673845,0.0,4.9,12.9,9,0.026041666666666668,0.005055976886962802,0.034482758620689655,0.043107281509570244,0.01974214343271555,0.0,0.007874015748031496,0.0070921985815602835,0.009871071716357776,0.01579371474617244,0.12760416666666666,0.015429145536312314,24.0,ACT,,0.0,0.0,6.125,0.8888888888888888,4.9,80.0,8,6.125,0
1562,00-0028581,2014,Patrick DiMarco,ATL,9,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,9,14,62.0,1,0.0,0.0,34.0,45.0,4.0,1.771327665366698,0,15.25,0.4174950114752917,0.10473267498883905,0.6995553897051249,0.0,12.2,21.2,9,0.04129793510324484,0.013193636010865347,0.0389948006932409,0.07250181146355954,0.023125699365908244,0.058823529411764705,0.029197080291970802,0.032467532467532464,0.040974614388836476,0.030265265375079536,0.18289085545722714,0.023499678542133147,25.0,ACT,,0.0,0.0,6.888888888888889,1.0,4.428571428571429,64.28571428571429,9,6.888888888888889,1
1563,00-0028581,2015,Patrick DiMarco,ATL,10,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0,0.0,0.0,0.0,-1.4263419364579022,0,13,17,110.0,2,0.0,0.0,66.0,49.0,9.0,6.8129491120426175,0,8.511484593837535,0.41269683680470626,0.22123551121957952,0.7739101130607651,0.0,23.0,36.0,10,0.04207920792079208,0.02216252518468771,0.03777949113338473,0.08084883202893829,0.03709949409780776,0.13333333333333333,0.06206896551724138,0.06875,0.08521641371557054,0.05634626194491288,0.2722772277227723,0.03741037098617895,26.0,ACT,0.0,0.0,0.1,8.461538461538462,1.3,6.470588235294118,76.47058823529412,14,7.857142857142857,2
1564,00-0028581,2016,Patrick DiMarco,ATL,9,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,7,10,52.0,1,0.0,0.0,22.0,29.0,3.0,-0.5042716670602099,0,15.016666666666666,0.29323729649562164,0.07002079183399505,0.488870499027229,0.0,11.2,18.2,9,0.03215434083601286,0.007899461400359067,0.023274478330658106,0.054551080374306546,0.018316308559351884,0.045454545454545456,0.022388059701492536,0.02564102564102564,0.03188542700694867,0.0237439559383906,0.16720257234726688,0.01880048757308431,27.0,ACT,,0.0,0.0,7.428571428571429,0.7777777777777778,5.2,70.0,7,7.428571428571429,1
1565,00-0028581,2017,Patrick DiMarco,BUF,8,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-2.0,0,0.0,0.0,0.0,-3.8040322719025426,0,7,10,28.0,0,0.0,0.0,21.0,10.0,0.0,-11.188576285610907,0,9.645833333333334,0.34857057172846645,0.0966013525518997,0.5904768043790295,0.0,2.6,9.6,8,0.042735042735042736,0.009489380930863081,0.01335113484646195,0.07169406884725456,0.017510944340212633,0.0,0.0,0.0,0.008755472170106316,0.014008755472170106,0.11965811965811966,0.017541936191207103,28.0,ACT,-1.0,-0.25,0.25,4.0,0.875,2.8,70.0,9,2.888888888888889,0
1566,00-0028581,2018,Patrick DiMarco,BUF,5,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,9.0,0,0.0,0.0,1.0,1.1644803057424724,0,3,4,62.0,0,0.0,0.0,27.0,35.0,2.0,2.959789785381872,0,4.787878787878788,0.12053571428571429,0.0742974403379628,0.23281177966514538,0.0,7.1000000000000005,10.100000000000001,5,0.023668639053254437,0.013486513486513486,0.07972665148063782,0.046292169369092445,0.05303678357570573,0.0,0.04,0.037037037037037035,0.026518391787852865,0.042429426860564584,0.3668639053254438,0.027613735783027126,29.0,ACT,9.0,1.8,0.2,20.666666666666668,0.6,15.5,75.0,4,17.75,0
1567,00-0028581,2019,Patrick DiMarco,BUF,6,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,7.0,0,0.0,0.0,0.0,-1.0876434554811567,0,5,7,41.0,0,0.0,0.0,32.0,31.0,1.0,0.38458982028532773,0,-22.375,0.2324228996809642,0.11773526388405069,0.43104903424028174,0.0,4.8,9.799999999999999,6,0.03626943005181347,0.017582417582417582,0.06623931623931624,0.06847007914365427,0.03195635229929852,0.0,0.016129032258064516,0.014492753623188406,0.01597817614964926,0.025565081839438814,0.21243523316062177,0.021011105870245697,30.0,ACT,2.3333333333333335,1.1666666666666667,0.5,8.2,0.8333333333333334,5.857142857142857,71.42857142857143,8,6.0,0
1576,00-0028613,2013,Phillip Tanner,DAL,5,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,12.0,1,1.0,0.0,2.0,-2.809278932403626,0,3,4,33.0,0,0.0,0.0,1.0,33.0,1.0,-4.208838829537854,0,-5.5,0.09629468808800115,0.003802427408204025,0.14710373131774454,0.0,10.5,13.5,5,0.022222222222222223,0.0007331378299120235,0.05699481865284974,0.03391984359726295,0.02830188679245283,0.0,0.015873015873015872,0.0136986301369863,0.014150943396226415,0.022641509433962266,0.18333333333333332,0.030361640878013674,25.0,ACT,1.3333333333333333,2.4,1.8,11.0,0.6,8.25,75.0,12,3.75,1
1584,00-0028706,2013,Armond Smith,CAR,2,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,5.0,0,0.0,0.0,0.0,-3.253680621040985,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002329916123019571,27.0,CUT,1.25,2.5,2.0,,0.0,,,4,1.25,0
1586,00-0028795,2016,Chase Reynolds,LA,1,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,4.0,0,0.0,0.0,3.0,1.0,1.0,2.3060158148873597,0,1.3333333333333333,0.03571428571428571,0.02654867256637168,0.07215549936788875,0.0,0.4,1.4,1,0.03571428571428571,0.02654867256637168,0.008130081300813009,0.07481036662452592,0.027972027972027972,,0.2,0.2,,,0.14285714285714285,0.03865267807840972,28.0,ACT,,0.0,0.0,4.0,1.0,4.0,100.0,1,4.0,0
1596,00-0028841,2013,Will Johnson,PIT,9,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,11,41.0,1,0.0,0.0,35.0,37.0,2.0,4.179777484387159,0,-7.375757575757576,0.3322770723507609,0.15594878605098406,0.6075797587618302,0.0,10.1,18.1,9,0.03470031545741325,0.012844036697247707,0.03237095363079615,0.06232570254391803,0.017005391953546247,0.05555555555555555,0.018018018018018018,0.023255813953488372,0.0362804737545509,0.024715424673948112,0.12933753943217666,0.022344575576514744,24.0,ACT,,0.0,0.0,5.125,0.8888888888888888,3.727272727272727,72.72727272727273,8,5.125,1
1597,00-0028841,2014,Will Johnson,PIT,9,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,-2.263499732129276,0,6,10,41.0,0,0.0,0.0,26.0,33.0,3.0,-1.4382033434230834,0,-19.085714285714285,0.2664716880381123,0.11293836487449994,0.4787643874693184,0.0,4.1000000000000005,10.100000000000001,9,0.029069767441860465,0.00895933838731909,0.02468212415856395,0.05077212187264597,0.013758389261744967,0.0,0.02158273381294964,0.018292682926829267,0.0068791946308724835,0.011006711409395974,0.11918604651162791,0.009982209922909668,25.0,ACT,0.0,0.0,0.2222222222222222,6.833333333333333,0.6666666666666666,4.1,60.0,8,5.125,0
1598,00-0028841,2015,Will Johnson,PIT,5,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,7.0,1,0.0,0.0,1.0,0.4231833803351037,0,2,4,16.0,0,0.0,0.0,46.0,5.0,1.0,-3.358406624465715,1,1.4545454545454546,0.08611674554879423,0.11309681944347497,0.20834289193362382,0.0,10.3,12.3,5,0.018604651162790697,0.019311502938706968,0.007680491551459293,0.04335617909515162,0.00948429164196799,0.0,0.013333333333333334,0.012195121951219513,0.004742145820983995,0.007587433313574392,0.07441860465116279,0.023217184491675792,26.0,ACT,1.75,1.4,0.8,8.0,0.4,4.0,50.0,6,3.8333333333333335,1
1610,00-0028876,2013,Collin Mooney,TEN,5,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,6,32.0,0,0.0,0.0,0.0,32.0,1.0,-0.025037562649231404,0,-4.833333333333333,0.18659614437053462,-0.007849882778516528,0.27439929861084034,0.0,3.2,9.2,5,0.03680981595092025,0.0,0.061895551257253385,0.05521472392638037,0.0288028802880288,0.0,0.019230769230769232,0.01639344262295082,0.0144014401440144,0.02304230423042304,0.19631901840490798,0.02126479289940828,27.0,RES,,0.0,0.0,5.333333333333333,1.2,5.333333333333333,100.0,6,5.333333333333333,0
1668,00-0029004,2013,Lance Dunbar,DAL,7,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,30,150.0,0,0.0,0.0,8.0,1.3708914393791929,0,7,7,59.0,0,1.0,1.0,-2.0,61.0,2.0,-1.84369474533014,0,-2.125,0.16769110275689222,-0.01189007705455947,0.24321360019714672,0.0,18.900000000000002,25.900000000000002,7,0.027559055118110236,-0.0010793308148947653,0.07019562715765247,0.040475118025249536,0.033599088838268794,0.0,0.02197802197802198,0.01904761904761905,0.016799544419134397,0.026879271070615038,0.23228346456692914,0.04079125586669607,23.0,RES,5.0,21.428571428571427,4.285714285714286,8.428571428571429,1.0,8.428571428571429,100.0,37,5.648648648648648,0
1669,00-0029004,2014,Lance Dunbar,DAL,14,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,29,99.0,0,0.0,0.0,5.0,-6.538119881064631,0,18,22,217.0,0,0.0,0.0,33.0,194.0,11.0,14.52069587900769,0,4.900980392156864,0.7498519229328824,0.13025602239607928,1.2159571000765792,0.0,31.6,49.6,14,0.05378973105134474,0.00873015873015873,0.12364563416188655,0.0876687235611441,0.06237424547283702,0.0,0.0625,0.052884615384615384,0.03118712273641851,0.04989939637826962,0.530562347188264,0.0372915507571087,24.0,ACT,3.413793103448276,7.071428571428571,2.0714285714285716,12.055555555555555,1.2857142857142858,9.863636363636363,81.81818181818183,47,6.723404255319149,0
1670,00-0029004,2015,Lance Dunbar,DAL,4,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,67.0,0,0.0,0.0,1.0,2.2492715480620973,0,21,23,215.0,0,0.0,0.0,100.0,151.0,9.0,8.824924240005203,0,12.269651401230348,0.7094519859225742,0.49341037872509586,1.4095652439914284,0.0,28.200000000000003,49.2,4,0.17557251908396945,0.1221001221001221,0.2435483870967742,0.36103887630605186,0.19509981851179672,0.0,0.16363636363636364,0.15,0.09754990925589836,0.1560798548094374,1.6412213740458015,0.13283654624979752,25.0,RES,13.4,16.75,1.25,10.238095238095237,5.25,9.347826086956522,91.30434782608695,26,10.846153846153847,0
1671,00-0029004,2016,Lance Dunbar,DAL,10,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,31.0,1,0.0,0.0,3.0,-1.195341256330721,0,16,24,122.0,0,1.0,0.0,55.0,83.0,5.0,-2.8649479645639446,0,2.9416666666666673,0.7387162937529469,0.23232897067897884,1.2707047201047055,0.0,21.3,37.3,10,0.07384615384615385,0.02214170692431562,0.07852412488174078,0.12848259630868328,0.05037159372419488,0.0,0.042735042735042736,0.0390625,0.02518579686209744,0.0402972749793559,0.37538461538461537,0.04249840488560751,26.0,ACT,3.4444444444444446,3.1,0.9,7.625,1.6,5.083333333333333,66.66666666666666,25,6.12,1
1672,00-0029004,2017,Lance Dunbar,LA,2,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,11,51.0,1,0.0,0.0,4.0,2.494561624538619,0,1,3,1.0,0,0.0,0.0,6.0,1.0,0.0,-1.7456114203087054,0,1.0,0.08660130718954248,0.0239203187250996,0.14664618389188344,0.0,11.2,12.2,2,0.041666666666666664,0.011627906976744186,0.003787878787878788,0.07180232558139535,0.0018867924528301887,0.0,0.0,0.0,0.0009433962264150943,0.001509433962264151,0.013888888888888888,0.07060185185185185,27.0,ACT,4.636363636363637,25.5,5.5,1.0,0.5,0.3333333333333333,33.33333333333333,12,4.333333333333333,1
1679,00-0029048,2013,Joe Banyard,MIN,1,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,1,11.0,0,0.0,0.0,-1.0,12.0,1.0,0.42214934271760285,0,-11.0,0.037037037037037035,-0.0033783783783783786,0.053190690690690684,0.0,1.1,2.1,1,0.037037037037037035,-0.0033783783783783786,0.2033898305084746,0.05285285285285285,0.09649122807017543,0.0,0.25,0.2,0.04824561403508772,0.07719298245614035,0.4074074074074074,0.04333470903838217,24.0,ACT,,0.0,0.0,11.0,1.0,11.0,100.0,1,11.0,0
1680,00-0029048,2014,Joe Banyard,MIN,7,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,21,88.0,0,0.0,0.0,4.0,0.2297659173491411,0,9,11,62.0,0,0.0,0.0,-3.0,71.0,4.0,0.10869250919425788,0,-8.325,0.36582491582491583,0.0015074987949177665,0.5497926228938161,0.0,15.0,24.0,7,0.049773755656108594,-0.0019011406844106464,0.08323563892145369,0.07313972093663437,0.03730445246690734,0.0,0.05128205128205128,0.0449438202247191,0.01865222623345367,0.029843561973525876,0.28054298642533937,0.04143789495493629,25.0,ACT,4.190476190476191,12.571428571428571,3.0,6.888888888888889,1.2857142857142858,5.636363636363637,81.81818181818183,30,5.0,0
1681,00-0029048,2016,Joe Banyard,JAX,1,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,7.0,0,0.0,0.0,0.0,-1.9446014176589943,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.7000000000000001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007191288267926855,27.0,ACT,3.5,7.0,2.0,,0.0,,,2,3.5,0
1686,00-0029068,2013,Derrick Coleman,SEA,6,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3.0,0,0.0,0.0,0.0,-1.7009916466195136,0,8,8,62.0,1,1.0,0.0,16.0,46.0,4.0,7.805070514034014,0,4.666666666666667,0.28714615906332547,0.06698128925701967,0.477606141074902,0.0,12.5,20.5,6,0.047337278106508875,0.012688342585249802,0.07641196013289037,0.08115659122796316,0.043754410726887794,0.125,0.06153846153846154,0.0684931506849315,0.0843772053634439,0.060003528581510236,0.3668639053254438,0.041949742162560366,22.0,ACT,1.5,0.5,0.3333333333333333,7.75,1.3333333333333333,7.75,100.0,10,6.5,1
1687,00-0029068,2014,Derrick Coleman,SEA,2,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2,2,29.0,1,0.0,0.0,5.0,24.0,2.0,4.629743919707835,0,18.5,0.07030303030303031,0.024401913875598084,0.12253588516746411,0.0,8.9,10.9,2,0.031746031746031744,0.010570824524312896,0.09917355371900827,0.05607570723849793,0.06223175965665236,0.25,0.08333333333333333,0.10714285714285714,0.15611587982832617,0.09978540772532189,0.4603174603174603,0.054817944075638704,23.0,RES,,0.0,0.0,14.5,1.0,14.5,100.0,2,14.5,1
1688,00-0029068,2015,Derrick Coleman,SEA,5,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,8,32.0,0,0.0,0.0,3.0,1.9450605910969898,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.694319675443694,0,0.0,0.034482758620689655,0.0,0.05172413793103448,0.0,3.2,4.2,5,0.006097560975609756,0.0,0.0,0.009146341463414635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007820064050048411,24.0,ACT,4.0,6.4,1.6,0.0,0.2,0.0,100.0,9,3.5555555555555554,0
1689,00-0029068,2017,Derrick Coleman,ATL,7,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,8.0,0,0.0,0.0,0.0,-1.7763858627877198,0,2,7,20.0,0,0.0,0.0,28.0,17.0,1.0,-1.2756923156557605,0,4.0,0.19929593459005224,0.08775530616662584,0.36037261620171646,0.0,2.8000000000000003,4.8,7,0.028925619834710745,0.01276207839562443,0.019585253456221197,0.05359809246856566,0.010209290454313425,0.0,0.011363636363636364,0.01020408163265306,0.005104645227156712,0.00816743236345074,0.08264462809917356,0.0075894127691869834,26.0,ACT,4.0,1.1428571428571428,0.2857142857142857,10.0,0.2857142857142857,2.857142857142857,28.57142857142857,4,7.0,0
1690,00-0029068,2018,Derrick Coleman,ARI,5,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,3.0,0,0.0,0.0,0.0,-0.11101699713617563,0,2,3,17.0,0,0.0,0.0,27.0,7.0,1.0,0.5084967033471912,0,3.380952380952381,0.1388235294117647,0.21417241468392362,0.35815598439639357,0.0,2.0000000000000004,4.0,5,0.023076923076923078,0.027777777777777776,0.018518518518518517,0.056837606837606844,0.02103960396039604,0.0,0.029411764705882353,0.02631578947368421,0.01051980198019802,0.016831683168316833,0.13076923076923078,0.015312763188117294,27.0,ACT,1.5,0.6,0.4,8.5,0.4,5.666666666666667,66.66666666666666,4,5.0,0
1693,00-0029104,2014,Jonas Gray,NE,8,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,89,412.0,5,0.0,0.0,26.0,7.347873726626858,0,1,3,7.0,0,0.0,0.0,10.0,3.0,0.0,-0.653949587373063,0,1.75,0.07755102040816327,0.031189972657032862,0.1381595114721679,0.0,71.9,72.9,8,0.009771986970684038,0.00407000407000407,0.0031088082901554403,0.017913983712029315,0.003100088573959256,0.0,0.0,0.0,0.001550044286979628,0.0024800708591674048,0.02280130293159609,0.085042346188843,24.0,ACT,4.629213483146067,51.5,11.125,7.0,0.125,2.3333333333333335,33.33333333333333,90,4.655555555555556,5
1694,00-0029104,2015,Jonas Gray,JAX,7,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,45,176.0,0,0.0,0.0,11.0,-5.287302700831788,0,7,8,76.0,0,0.0,0.0,18.0,59.0,2.0,0.5071960797649808,0,27.17948717948718,0.2320118283881315,0.06557821115531678,0.39392249039091903,0.0,25.200000000000003,32.2,7,0.03162055335968379,0.008591885441527447,0.05923694779116466,0.05430433839274765,0.038696537678207736,0.0,0.022727272727272728,0.0196078431372549,0.019348268839103868,0.03095723014256619,0.30039525691699603,0.050073088047771594,25.0,ACT,3.911111111111111,25.142857142857142,6.428571428571429,10.857142857142858,1.0,9.5,87.5,52,4.846153846153846,0
1695,00-0029104,2015,Jonas Gray,JAX,7,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,45,176.0,0,0.0,0.0,11.0,-5.287302700831788,0,7,8,76.0,0,0.0,0.0,18.0,59.0,2.0,0.5071960797649808,0,27.17948717948718,0.2320118283881315,0.06557821115531678,0.39392249039091903,0.0,25.200000000000003,32.2,7,0.03162055335968379,0.008591885441527447,0.05923694779116466,0.05430433839274765,0.038696537678207736,0.0,0.022727272727272728,0.0196078431372549,0.019348268839103868,0.03095723014256619,0.30039525691699603,0.050073088047771594,25.0,ACT,3.911111111111111,25.142857142857142,6.428571428571429,10.857142857142858,1.0,9.5,87.5,52,4.846153846153846,0
1720,00-0029140,2013,Chris Rainey,IND,1,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.43157229374628514,0,0.0,0.021739130434782608,0.0,0.03260869565217391,0.0,0.0,0.0,1,0.021739130434782608,0.0,0.0,0.03260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,RES,,0.0,0.0,,0.0,0.0,0.0,0,,0
1721,00-0029141,2013,Alfred Morris,WAS,16,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,276,1275.0,7,5.0,4.0,57.0,-16.845832962542772,0,9,12,78.0,0,0.0,0.0,11.0,79.0,2.0,1.8399695752304979,0,-8.704761904761906,0.30386449077238553,0.041886632907209335,0.4851173791936248,0.0,169.3,178.3,16,0.019639934533551555,0.00211864406779661,0.04286489419424851,0.03115481705456462,0.01922602908553118,0.0,0.010101010101010102,0.009174311926605505,0.00961301454276559,0.015380823268424946,0.1276595744680851,0.1307779195822148,24.0,ACT,4.619565217391305,79.6875,17.25,8.666666666666666,0.5625,6.5,75.0,285,4.747368421052632,7
1722,00-0029141,2014,Alfred Morris,WAS,16,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,265,1074.0,8,2.0,0.0,48.0,-23.72142709289514,0,17,26,155.0,0,0.0,0.0,18.0,154.0,8.0,2.616151541944408,0,28.477777777777778,0.7470601447986752,0.13833734154737223,1.2174263562811733,0.0,170.9,187.9,16,0.04753199268738574,0.004262372720814586,0.060558395595753045,0.07470788720773029,0.03474557274153777,0.0,0.043010752688172046,0.0392156862745098,0.017372786370768886,0.02779645819323022,0.283363802559415,0.13718933442364417,25.0,ACT,4.052830188679246,67.125,16.5625,9.117647058823529,1.0625,5.961538461538462,65.38461538461539,282,4.358156028368795,8
1723,00-0029141,2015,Alfred Morris,WAS,16,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,202,751.0,1,0.0,0.0,32.0,-29.678535371174803,0,10,13,55.0,0,0.0,0.0,14.0,38.0,2.0,-0.3201334103359841,0,9.65,0.3954986916772959,0.07052044853618793,0.6426123514912754,0.0,86.60000000000001,96.60000000000001,16,0.023423423423423424,0.0031397174254317113,0.019427402862985686,0.0376469090754805,0.012808570097810898,0.0,0.009615384615384616,0.008403361344537815,0.006404285048905449,0.010246856078248719,0.0990990990990991,0.06501723023906958,26.0,ACT,3.717821782178218,46.9375,12.625,5.5,0.625,4.230769230769231,76.92307692307693,212,3.80188679245283,1
1724,00-0029141,2016,Alfred Morris,DAL,13,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,69,243.0,2,0.0,0.0,15.0,-3.1220692894478015,0,3,6,11.0,0,0.0,0.0,-13.0,11.0,0.0,-8.241801316107667,0,1.7857142857142858,0.20926771871539313,-0.11198716458798283,0.23551056286150174,0.0,37.400000000000006,40.400000000000006,13,0.015424164524421594,-0.0041814088131231905,0.007795889440113395,0.019791119736133837,0.0035110118097669966,0.0,0.0,0.0,0.0017555059048834983,0.0028088094478135976,0.028277634961439587,0.0339347512011558,27.0,ACT,3.5217391304347827,18.692307692307693,5.3076923076923075,3.6666666666666665,0.23076923076923078,1.8333333333333333,50.0,72,3.5277777777777777,2
1725,00-0029141,2017,Alfred Morris,DAL,13,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,115,547.0,1,0.0,0.0,25.0,1.092400204355938,0,7,9,45.0,0,0.0,0.0,1.0,44.0,1.0,0.7700497524347156,0,-5.194444444444445,0.3243434343434344,0.007323348930846731,0.4916414957667442,0.0,65.2,72.2,13,0.023017902813299233,0.00031298904538341156,0.035859820700896494,0.03477724545625557,0.016519823788546256,0.0,0.007518796992481203,0.006622516556291391,0.008259911894273128,0.013215859030837005,0.11508951406649616,0.06754860318470145,28.0,ACT,4.756521739130434,42.07692307692308,8.846153846153847,6.428571428571429,0.5384615384615384,5.0,77.77777777777779,122,4.852459016393443,1
1726,00-0029141,2018,Alfred Morris,SF,11,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,111,428.0,2,2.0,1.0,24.0,-17.318682814168127,0,8,13,73.0,0,0.0,0.0,-4.0,67.0,5.0,-2.306180398503784,0,10.833333333333332,0.3645689033189033,-0.012817089738972703,0.5378813921610741,0.0,60.1,68.1,11,0.03591160220994475,-0.001563721657544957,0.04158907510862818,0.052616425988881166,0.025605050859347597,0.0,0.03597122302158273,0.031446540880503145,0.012802525429673799,0.02048404068747808,0.20165745856353592,0.07083125312031952,29.0,ACT,3.855855855855856,38.90909090909091,10.090909090909092,9.125,0.7272727272727273,5.615384615384615,61.53846153846154,119,4.2100840336134455,2
1727,00-0029141,2019,Alfred Morris,ARI,1,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4.0,0,0.0,0.0,1.0,0.8743709828704596,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004164931278633903,30.0,CUT,4.0,4.0,1.0,,0.0,,,1,4.0,0
